name,categories,address,lat,lng,price,likes,photos,tips,rating,cuisine_similarity,budget_match,rating_match,like_probability
Shawerma Emperor (إمبراطور الشاورما),shawarma place,"Almeshtal St., الرياض, المملكة العربية السعودية",24.545473416497277,46.65224030940654,Unknown,47.0,21,9,6.8,0.0,0,0,0.16572613385048973
بروكولي,italian restaurant,"الرياض 14964, المملكة العربية السعودية",24.544229259459748,46.65458830300681,Moderate,8.0,5,0,6.2,0.0,0,0,0.16572613385048973
Devour ديفور,café,"Al Hazm (Al Mashtal), الرياض 14964, المملكة العربية السعودية",24.544,46.654615,Cheap,6.0,23,2,,0.0,1,0,0.5449488073458703
Dominos Pizza (دومينوز بيتزا),pizza place,"الرياض - حي الحزم (شارع المشتل), المملكة العربية السعودية",24.54525668820887,46.65326892189474,Cheap,24.0,6,2,8.6,0.0,1,1,0.7809091203153626
البيتزا الساخنة,pizza place,"شارع المشتل, الرياض 14964, المملكة العربية السعودية",24.545656,46.651496,Cheap,0.0,3,0,,0.0,1,0,0.5449488073458703
بيت الشواية,kurdish restaurant,"الرياض 14964, المملكة العربية السعودية",24.543613,46.655136,Unknown,4.0,1,0,,0.0,0,0,0.16572613385048973
مطعم بخاري,afghan restaurant,"الحزم (شارع المشتل), الرياض, المملكة العربية السعودية",24.5446255857214,46.65366316433,Moderate,0.0,3,0,,0.0,0,0,0.16572613385048973
Dankin Donut's,café,"شارع المشتل, المملكة العربية السعودية",24.542198983195828,46.65827397617082,Cheap,14.0,9,0,8.6,0.0,1,1,0.7809091203153626
Mustache Burger,burger joint,"الرياض 14964, المملكة العربية السعودية",24.545034,46.653356,Cheap,8.0,4,5,7.7,0.0,1,1,0.7809091203153626
كبدة فوزية البقمي,breakfast spot,"الرياض 14964, المملكة العربية السعودية",24.546008,46.651533,Cheap,1.0,0,0,,0.0,1,0,0.5449488073458703
Juice & Snack (خفيف وعصير),snack place  juice bar,"Almatri St, الرياض 14964, المملكة العربية السعودية",24.543685,46.653641,Cheap,4.0,11,1,,0.0,1,0,0.5449488073458703
ايس كريم ابو سارة ولد الحارة,ice cream shop,"الرياض 14964, المملكة العربية السعودية",24.542605,46.658032,Cheap,0.0,1,0,,0.20578743939512187,1,0,0.6447559206069757
Juice Day,juice bar,"الرياض 14964, المملكة العربية السعودية",24.545317,46.65224600000001,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
grilld burger (برجر مشوي),burger joint,المملكة العربية السعودية,24.54634475708008,46.65128326416016,Cheap,2.0,3,1,,0.0,1,0,0.5449488073458703
Patisserie Jareer (حلويات القباني جرير),pastry shop,"شارع المشتل, الرياض 14964, المملكة العربية السعودية",24.543701,46.65512,Unknown,6.0,3,0,6.2,0.23425671427358505,0,0,0.24178476972805826
Domino's Pizza (دومينوز بيتزا),pizza place,"4022 Al Mashtal St, Al Hazm, الرياض 14964, المملكة العربية السعودية",24.545261,46.653375,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
كشري كنانة,middle eastern restaurant,"الرياض 14964, المملكة العربية السعودية",24.545605,46.651836,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
بوفية سندويشات,breakfast spot,"حي الحزم (ش المشتل), الرياض, المملكة العربية السعودية",24.54347184564641,46.65631234037952,Cheap,4.0,0,0,,0.0,1,0,0.5449488073458703
مطاعم هبري,lebanese restaurant,"شارع المشتل, الرياض 14964, المملكة العربية السعودية",24.545771,46.651423,Unknown,0.0,0,0,,0.0,0,0,0.16572613385048973
مطعم نكهة الدجاج,pizza place,"الحزم - شارع المشتل, الرياض, المملكة العربية السعودية",24.545383,46.652224,Cheap,0.0,2,0,,0.0,1,0,0.5449488073458703
Java Time (جافا تايم),café,"Asheffa District (Dirab Road), الرياض, المملكة العربية السعودية",24.54620683267403,46.66684351078408,Cheap,193.0,164,32,8.8,0.0,1,1,0.7809091203153626
Burgerizzer (برغرايززر),burger joint,"الرياض, المملكة العربية السعودية",24.546041147350827,46.66527438515885,Cheap,15.0,11,1,8.5,0.0,1,1,0.7809091203153626
حلويات المملكة,dessert shop,"طريق ديراب ، حمزة بن عبدالمطلب, المملكة العربية السعودية",24.54509440272534,46.66481705085595,Cheap,4.0,4,0,,0.31805456601993665,1,0,0.6948510936216132
مطاعم البيت الرومانسي,middle eastern restaurant,"الرياض 14964, المملكة العربية السعودية",24.545545,46.664912,Moderate,2.0,2,1,,0.0,0,0,0.16572613385048973
مخبز تميس,bakery,"الرياض 14964, المملكة العربية السعودية",24.544658,46.664219,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
Star Juices (عصائر ستار),juice bar,"طريق ديراب, الرياض, المملكة العربية السعودية",24.543863,46.664831,Cheap,2.0,5,1,,0.0,1,0,0.5449488073458703
برغرايزر,burger joint,"الحزم (ديراب), الرياض 14964, المملكة العربية السعودية",24.543241,46.663187,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
فوال جزيرة التوت,breakfast spot,المملكة العربية السعودية,24.541403,46.662527,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
cheese pie,pizza place,المملكة العربية السعودية,24.545154571533203,46.66460418701172,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
شاورما العائلة,shawarma place,"حي بدر (ش احمد شوقي), الرياض, المملكة العربية السعودية",24.545289584936576,46.694578193691775,Unknown,37.0,21,7,8.3,0.0,0,1,0.3715589095019695
dr.CAFE COFFEE (د. كيف كافيه),coffee shop  café,"داخل محطة وقود (تقاطع شارع ابن تيمية مع الخليل بن أحمد), الرياض, المملكة العربية السعودية",24.543597800500606,46.69278716030362,Cheap,106.0,130,48,8.3,0.7793832838301591,1,1,0.945095103352048
تسالي سمي,burger joint,"الرياض 14724, المملكة العربية السعودية",24.544071,46.703378,Cheap,1.0,6,0,,0.0,1,0,0.5449488073458703
Domino's Pizza,pizza place,"7469 Al Khalifah Al Maamoun St, Next to Hyper Panda, Badr, الرياض 14724, المملكة العربية السعودية",24.541904,46.704626,Cheap,0.0,0,0,7.2,0.0,1,1,0.7809091203153626
Domino's Pizza (دومينوز بيتزا),pizza place,"الخليفة مأمون, الرياض, المملكة العربية السعودية",24.54173895458276,46.70425679882062,Cheap,16.0,11,0,7.4,0.0,1,1,0.7809091203153626
ركن حمص زكي,falafel restaurant  fast food restaurant,المملكة العربية السعودية,24.54349754462433,46.69382598107221,Cheap,2.0,7,0,,0.0,1,0,0.5449488073458703
baskin robbins (باسكن روبينز),ice cream shop,"الشفاء- حي بدر, الرياض 14724, المملكة العربية السعودية",24.541886,46.704469,Cheap,0.0,1,0,,0.20578743939512187,1,0,0.6447559206069757
بيت الفطيره الدمشقيه,turkish restaurant,"حي الشفاء, الرياض, المملكة العربية السعودية",24.543724615680222,46.70208228785617,Moderate,0.0,1,0,,0.0,0,0,0.16572613385048973
Awafi (عوافي),middle eastern restaurant,"Al Khalil Ibn Ahmad, Badr, الرياض, المملكة العربية السعودية",24.54204,46.69520900000001,Moderate,6.0,3,3,6.6,0.0,0,0,0.16572613385048973
عبدالعزيز للوجبات السريعة,burger joint,"حي بدر (شارع الخليل بن احمد), الرياض 14724, المملكة العربية السعودية",24.543474,46.69383,Cheap,1.0,1,0,,0.0,1,0,0.5449488073458703
فطائر بيتزا,pizza place,"حي بدر (ش الخليل بن احمد), الرياض, المملكة العربية السعودية",24.54315590535274,46.69282116356969,Cheap,1.0,5,3,,0.0,1,0,0.5449488073458703
فطائر النعمان,bistro,"الرياض 14724, المملكة العربية السعودية",24.542815,46.694157,Unknown,0.0,0,0,,0.0,0,0,0.16572613385048973
مخابز دانة الارياف,bakery,"Alshafa (Ibn Taimiyah Road), الرياض 14724, المملكة العربية السعودية",24.542967,46.692285,Cheap,1.0,5,0,,0.0,1,0,0.5449488073458703
مطبخ ابو فيصل,american restaurant  austrian restaurant,"الرياض 14724, المملكة العربية السعودية",24.54487,46.694567,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
فوال الحميداني,arepa restaurant,المملكة العربية السعودية,24.545779,46.707594,Cheap,0.0,2,0,,0.0,1,0,0.5449488073458703
مطبخ الصحفة,middle eastern restaurant,"الرياض 14724, المملكة العربية السعودية",24.544227,46.705324,Moderate,0.0,1,0,,0.0,0,0,0.16572613385048973
Chief Chef,restaurant,"الرياض 14716, المملكة العربية السعودية",24.545452,46.712665,Moderate,3.0,5,1,,0.0,0,0,0.16572613385048973
كويزنوز صب Quiznos Sub l,deli / bodega,"Alshifa, المملكة العربية السعودية",24.542889,46.715554,Cheap,1.0,0,0,,0.0,1,0,0.5449488073458703
مخابز أسوار المشاهير,bakery,"مخابز اسوار المشاهير, الرياض 14724, المملكة العربية السعودية",24.546347,46.710483,Cheap,5.0,3,0,,0.0,1,0,0.5449488073458703
ستار بكس,coffee shop,المملكة العربية السعودية,24.54234547260007,46.71185420691342,Cheap,10.0,16,0,7.4,1.0,1,1,0.9641336273406055
باسكن روبنز Baskin Robbinz,ice cream shop,"حي بدر (الخليفة المأمون), الرياض, المملكة العربية السعودية",24.54467413303645,46.71150085806586,Cheap,6.0,15,1,6.6,0.20578743939512187,1,0,0.6447559206069757
فوال أذواق الطائف,breakfast spot,المملكة العربية السعودية,24.544502,46.714251,Cheap,2.0,0,0,,0.0,1,0,0.5449488073458703
مطاعم كنوز الطائف البخاري,afghan restaurant,المملكة العربية السعودية,24.541212,46.71398,Moderate,0.0,0,0,,0.0,0,0,0.16572613385048973
الكوخ العربي,fast food restaurant,المملكة العربية السعودية,24.544828368322268,46.71163299489786,Cheap,1.0,1,1,,0.0,1,0,0.5449488073458703
فولنا,arepa restaurant,المملكة العربية السعودية,24.545583,46.712214,Cheap,1.0,1,0,,0.0,1,0,0.5449488073458703
kitchen,halal restaurant,المملكة العربية السعودية,24.542351,46.728667,Unknown,0.0,2,0,,0.0,0,0,0.16572613385048973
البروستد البلدي,fried chicken joint,"حي الحزم (تقاطع شارع حمزة بن عبدالمطلب مع شارع المشتل), الرياض, المملكة العربية السعودية",24.547944,46.648064,Cheap,10.0,4,5,6.7,0.0,1,0,0.5449488073458703
Chili House (تشيلي هاوس),burger joint  hot dog joint,المملكة العربية السعودية,24.547250590386337,46.64860420197139,Cheap,17.0,31,8,7.5,0.0,1,1,0.7809091203153626
shawarma nasef (شاورما ناصف),shawarma place,"AlMasharl St, الرياض 14964, المملكة العربية السعودية",24.547084,46.648494,Unknown,0.0,5,0,,0.0,0,0,0.16572613385048973
Style Cafe,café,"الرياض 14964, المملكة العربية السعودية",24.54704,46.648197,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
Shawarma Nasef | شاورما ناصف,restaurant,"AlMashtal, الرياض 14964, المملكة العربية السعودية",24.547094,46.648487,Moderate,0.0,5,0,,0.0,0,0,0.16572613385048973
Dunkin' Donuts (دانكن دونتس),donut shop,"حي الحزم, الرياض, المملكة العربية السعودية",24.546540986099487,46.65035383033099,Cheap,92.0,149,10,8.6,0.27072508730579614,1,1,0.8603212490675765
فوال الطائف,restaurant,"الحزم شارع المشتل, الرياض, المملكة العربية السعودية",24.54679853179897,46.65001852726271,Moderate,18.0,64,2,7.0,0.0,0,1,0.3715589095019695
Kudu (كودو),fast food restaurant  sandwich place,"حي الحزم (طريق حمزة بن عبدالمطلب), الرياض, المملكة العربية السعودية",24.546434321220755,46.65088011654746,Cheap,21.0,11,1,8.1,0.0,1,1,0.7809091203153626
مطاعم الديرة,arepa restaurant,المملكة العربية السعودية,24.54679192253269,46.64986405753397,Cheap,7.0,0,1,6.7,0.0,1,0,0.5449488073458703
Baskin-Robbins,ice cream shop,"شارع المشتل, الرياض, المملكة العربية السعودية",24.5465770086816,46.65051450443906,Cheap,5.0,8,2,7.5,0.20578743939512187,1,1,0.8437971912834408
فوال رنيم الطائف,middle eastern restaurant,"شارع المشتل (حي الحزم), الرياض 14964, المملكة العربية السعودية",24.546529,46.650585,Moderate,3.0,7,0,,0.0,0,0,0.16572613385048973
عالخفيف,asian restaurant,المملكة العربية السعودية,24.546392459717783,46.65077326971917,Moderate,11.0,16,2,7.3,0.0,0,1,0.3715589095019695
مائدة الحمام,food court,"حي الحزم (مقابل الدوار), الرياض, المملكة العربية السعودية",24.547504,46.648879,Unknown,1.0,2,0,,0.0,0,0,0.16572613385048973
فائض الولائم,asian restaurant,المملكة العربية السعودية,24.54728698730469,46.65415954589844,Moderate,0.0,1,0,,0.0,0,0,0.16572613385048973
شاورما إن,middle eastern restaurant,المملكة العربية السعودية,24.54532241821289,46.65229415893555,Moderate,0.0,2,0,,0.0,0,0,0.16572613385048973
مطعم الأرز اللبناني,middle eastern restaurant,"حي الحزم (شارع المشتل), الرياض, المملكة العربية السعودية",24.545057023904032,46.65367259175357,Moderate,2.0,0,1,,0.0,0,0,0.16572613385048973
Astro Burger (أسترو برجر),burger joint,"الرياض 14964, المملكة العربية السعودية",24.54841,46.648711,Cheap,0.0,0,0,,0.0,1,0,0.5449488073458703
فلافل شامية (سلة الفطائر),falafel restaurant,المملكة العربية السعودية,24.54730796813965,46.64965057373047,Cheap,1.0,0,0,,0.0,1,0,0.5449488073458703
